Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin
2818,3,3879,1039,157.57,0.08,27,-57.06,5.01,0.39
2797,4,3847,1039,1865.5885,0.02,40,972.9,1.25,0.35
2797,6,3846,1039,225.17,0.1,39,-183.05,8.09,0.36
2797,9,3845,1039,136.98,0.04,16,44.12,1.39,0.38
2797,4,3847,1039,1112.157,0.09,24,140.81,3.3,0.59
954,13,1322,344,88.3,0.09,16,-12.14,2.27,0.56
954,9,1321,344,232.21,0,6,-14.03,14.72,0.4
1008,5,1395,380,689.67,0.07,38,51.47,8.99,0.47
932,5,1289,300,216.25,0.09,19,58.84,2.85,0.55
930,1,1286,300,2788.04,0.01,34,-849.18,35,0.83
930,8,1286,300,192.12,0.04,5,-74.85,1.99,0.51
877,13,1205,300,75.14,0.05,42,0.82,0.7,0.56
930,17,1287,300,3917.61,0.08,33,40.76,56.14,0.39
1780,4,2467,587,706.3925,0.06,39,346.14,0.99,0.37
1776,16,2463,587,192.39,0.08,19,-31.67,4.68,0.59
1701,9,2357,587,1102.28,0.03,44,389.61,6.71,0.35
1731,15,2394,587,5056.89,0.02,10,789.05,26,0.6
1731,11,2394,587,3500.1,0.01,45,-2661.32,89.3,0.72
1778,1,2465,587,669.69,0.03,8,-297.02,35,0.81
1776,17,2462,587,4962.05,0.08,50,335.29,56.14,0.39
1771,6,2455,587,585.47,0.1,17,178.14,5.08,0.38
3155,6,4378,1166,34.27,0.1,4,-26.44,9.54,0.37
3134,13,4348,1166,1553.38,0.1,45,180.88,13.89,0.41
3194,5,4430,1166,48,0.09,10,-29.14,6.92,0.49
4846,13,6764,1676,390.11,0.02,17,-19.92,8.99,0.59
4861,16,6783,1676,135.23,0.1,25,-45.65,3.6,0.56
4872,6,6799,1676,130.49,0.07,27,47.09,0.88,0.39
4846,5,6764,1676,313.43,0.02,12,104.03,8.99,0.5
2710,17,3710,1034,8334.03,0.05,18,1886.66,14.7,0.56
2816,2,3877,1034,47.04,0.06,1,-24.63,4.62,0.56
2744,17,3763,1034,3361.02,0.04,28,26.05,56.14,0.4
2143,4,2924,808,738.2505,0.1,8,-286.36,2.5,0.57
2132,3,2908,808,221.13,0.01,46,59.7,1.49,0.35
2143,11,2923,808,16028.26,0.02,39,-1008.73,75.23,0.79
2132,3,2909,808,16.35,0.05,8,-5.62,1.49,0.37
2133,1,2910,808,96.01,0.01,11,-43.24,6.5,0.59
978,6,1350,358,248.86,0.08,41,-168.67,7.5,0.4
978,6,1351,358,278.01,0.03,42,-202.31,8.73,0.37
886,3,1219,309,325.24,0.05,50,-79.42,5.27,0.36
3507,8,4858,1179,799.84,0.08,26,64.13,3.6,0.64
3394,17,4707,1179,24.53,0.04,2,-28.14,5.76,0.39
3205,2,4445,1179,689.74,0.06,2,-490.84,19.99,0.57
3455,8,4790,1179,220.07,0.01,44,-158.42,4.93,0.66
3406,15,4721,1179,10413.67,0.04,30,1099.29,58.92,0.64
3329,6,4619,1179,10.94,0.08,1,-4.35,2.03,0.37
3507,4,4858,1179,1689.137,0.07,16,71.06,8.08,0.57
3406,5,4722,1179,71.49,0.06,3,41.98,11.17,0.6
3394,15,4706,1179,577,0.04,16,-112.88,19.19,0.58
3394,3,4705,1179,125.78,0.02,4,8.43,2.99,0.35
3329,11,4620,1179,1755.3,0.04,12,-7.01,16.01,0.7
3455,8,4789,1179,1591.89,0.02,46,-117.31,7.53,0.76
1769,17,2452,580,2813.34,0.1,7,-688.44,14.7,0.56
1698,13,2351,580,33.96,0,18,0.1,0.7,0.56
1724,8,2385,580,1138.43,0.01,37,18.59,4,0.74
1756,6,2435,580,82.21,0.04,25,15.25,1.09,0.39
1724,4,2385,580,5271.0455,0.08,50,1379.76,7.69,0.58
1769,2,2453,580,2682.8,0.01,45,860.22,3.5,0.57
1685,6,2330,580,163.14,0.09,24,-62.2,6.18,0.39
1722,16,2383,580,176.24,0.02,15,9.85,3.37,0.57
1767,8,2449,583,114.83,0.04,4,-52.62,1.99,0.4
1718,6,2378,583,1276.04,0.02,31,554.95,5.86,0.36
1718,11,2378,583,2894.68,0.02,40,-1754.39,69,0.68
1690,12,2339,583,9.25,0.01,2,-4.21,0.99,0.39
1767,14,2450,583,16743.76,0,23,6079.63,24.49,0.41
1690,1,2340,583,573.89,0.09,41,-121.44,7.69,0.57
1718,15,2377,583,361.94,0.05,1,-163.58,69.55,0.6
1704,4,2361,583,1497.3175,0.01,48,836.51,0.99,0.35
1720,17,2380,583,4393.75,0.08,13,215.31,14.7,0.56
1779,3,2466,583,405.6,0.07,45,-8.59,5.6,0.36
2641,12,3612,456,36.52,0.07,14,10.05,0.5,0.39
2786,5,3829,456,394.34,0.1,3,352.38,24.49,0.59
2785,4,3826,456,5678.5525,0.01,42,1550.88,8.99,0.58
2697,3,3692,456,701.16,0.08,4,4.56,19.99,0.39
1195,3,1649,456,990.1,0.03,24,310.22,7.47,0.37
1200,7,3603,456,55.89,0.06,50,-3.05,0.7,0.38
2786,8,3828,456,626.33,0.01,14,24.56,1.99,0.55
1200,13,1657,456,100.87,0.09,36,8.4,0.7,0.58
2717,13,3723,456,132.01,0.04,46,6.93,1.01,0.55
2729,6,3741,456,169.13,0,50,43.05,1.14,0.4
1194,13,1647,456,65.7,0.01,11,13.41,0.83,0.49
1195,3,1648,456,127.33,0.02,22,5.3,2.99,0.38
1200,13,3602,456,1863.02,0.03,41,360.63,8.99,0.58
2717,6,3723,456,276,0.08,44,-98.53,5.82,0.37
2684,6,3675,456,157.4,0.07,25,-84,6.74,0.37
2786,2,3827,456,132.01,0.04,28,-93.12,5.15,0.59
957,13,1325,334,453.99,0.05,14,14.61,8.99,0.58
980,4,1354,334,1326.51,0.03,24,58.17,8.99,0.6
950,9,1315,334,4906.85,0.09,32,1907.94,19.99,0.39
980,8,1353,334,243.23,0.07,14,35.33,1.99,0.45
940,5,1301,334,138.31,0.07,14,-31.16,6.02,0.48
994,1,1375,369,11103.75,0.1,32,-522.59,99,0.65
934,8,1292,311,199.16,0.1,5,-64.87,1.99,0.44
888,13,1221,311,12.8,0,4,-2.21,0.7,0.56
929,3,1285,311,563.08,0.1,32,112.97,5.23,0.37
680,9,930,198,398.76,0.07,34,0.82,6.97,0.35
546,14,858,198,27875.54,0,46,-635.69,24.49,0.44
535,10,725,198,4601.02,0.09,46,-129.53,35.84,0.62
673,8,920,198,57.5,0.02,2,-83.18,1.99,0.4
535,6,726,198,89.89,0.1,15,-72.28,7.96,0.36
535,3,724,198,160.27,0.06,46,-183.36,5.47,0.37
546,6,858,198,2030.44,0.04,49,938.26,5.86,0.36
656,7,896,198,50.69,0.04,12,-6.33,2,0.53
648,6,885,198,122.51,0.06,26,45.14,0.8,0.36
648,4,886,198,2846.361,0.08,27,453.65,7.69,0.59
546,6,741,198,48.84,0.01,2,-21.2,9.03,0.37
546,1,859,198,695.99,0.09,47,-157.44,8.78,0.57
1782,3,2469,596,115.78,0.07,32,-167.42,6.83,0.38
1740,2,2408,596,141.59,0.05,2,-91.09,3.5,0.59
1740,4,2409,596,8558.4715,0.06,50,2539.46,8.99,0.56
1740,4,2409,596,2465.5015,0.06,14,13.01,8.99,0.6
1782,1,2469,596,210.22,0,13,-30.71,7.69,0.57
1740,6,2409,596,236.89,0,42,-125.29,6.26,0.4
827,5,1135,240,395.84,0,38,8.42,6.02,0.48
816,8,1121,240,1461.1,0.01,43,674.46,1.99,0.42
780,9,1071,240,181.13,0,47,-11.39,2.5,0.39
737,10,1004,240,647.78,0,6,-144.87,35.84,0.62
816,2,1120,240,109.37,0.1,10,-21.66,4.5,0.59
816,6,1122,240,9.75,0,1,-6.72,4.72,0.36
722,1,987,240,242.63,0,19,-36.11,6.27,0.57
827,4,1134,240,1201.934,0.03,49,47.42,8.59,0.56
701,9,959,240,355.69,0.09,42,-149.46,8.29,0.38
755,16,1032,258,235.98,0.03,21,11.82,3.37,0.57
767,10,1048,258,3416.38,0.01,32,-1142.2,57.38,0.78
767,6,1049,258,142.81,0.01,14,39.64,2.27,0.36
755,13,1032,258,20.17,0.05,5,-15.42,3.97,0.56
822,3,1129,258,263.81,0.03,47,-237.54,7.78,0.37
795,5,1094,258,363.23,0.05,47,40.58,4,0.42
795,15,1093,258,1193.62,0.08,13,-304.47,42,0.66
812,17,1116,232,697.5,0.02,28,169.89,6.3,0.38
711,4,975,232,2145.6975,0.08,14,-176.79,4.2,0.6
711,4,974,232,1341.963,0,18,180.78,2.79,0.58
794,11,1092,232,13244.04,0.05,39,275.93,84.84,0.66
807,4,1111,232,1546.3965,0.07,28,226.72,5.26,0.59
692,3,947,232,118.38,0.04,16,-42.46,6.05,0.39
711,15,974,232,441.43,0.06,3,-154.45,24.49,0.57
807,5,1110,232,263.8,0,7,165.33,5.02,0.55
753,3,1030,232,43.97,0.04,22,-9.05,1.49,0.37
686,13,940,232,339.49,0.08,30,-74.21,5.81,0.6
696,8,952,232,65.61,0.08,9,-39.74,3.52,0.68
686,3,939,232,1326.09,0,3,-20.55,19.99,0.35
696,1,953,232,309.62,0,21,-80.2,9.37,0.56
794,16,1091,232,321.95,0.03,29,20.76,3.37,0.57
773,4,1060,232,1809.0125,0.01,25,795.05,2.5,0.35
863,3,1188,293,135.88,0.1,24,-75.39,5.59,0.4
5015,4,6997,1706,3231.564,0.03,43,1166.09,0.99,0.55
5017,9,7000,1706,1323.31,0.05,38,146.64,14.72,0.4
5009,9,6989,1706,180.39,0.04,15,-8.11,6.97,0.35
4995,11,6971,1701,6481.048,0.05,25,1760.11,29.2,0.66
4980,3,6951,1701,388.71,0.01,25,36.43,7.27,0.38
4984,12,6956,1701,86.1,0.06,31,32.7,0.5,0.36
5021,6,7005,1701,210.94,0.08,32,-94.59,6.81,0.36
4984,1,6957,1701,298.11,0.08,25,-60.79,6.27,0.57
4994,13,6970,1701,19.2,0.1,9,-6.84,1.12,0.58
5003,10,6982,1701,704.77,0.01,8,-298.9,55.81,0.6
5021,1,7006,1701,192.02,0.09,7,-293.74,53.03,0.78
5027,3,7014,1701,243.37,0.01,41,-106.42,5.59,0.4
4991,3,6967,1701,3390.51,0.05,27,1169.71,19.99,0.37
5000,8,6979,1701,733.36,0.02,7,-270.48,19.99,0.52
971,6,1341,355,447.42,0.05,44,41.3,4.78,0.4
1024,3,1414,373,75.27,0.06,13,-1.84,2.99,0.37
1024,8,1415,373,1184.53,0.05,31,-26.49,7.12,0.67
1000,6,1384,373,334.71,0.01,25,31.74,6.47,0.38
1024,4,1415,373,3683.73,0.09,35,708.76,8.99,0.59
895,3,1231,317,118.98,0.05,8,-12.77,7.27,0.38
895,8,1231,317,4910.09,0.01,31,1669.38,5.5,0.49
895,1,1231,317,1058.45,0.01,36,-386.02,19.99,0.67
3120,6,4331,1157,262.87,0.1,50,-166.29,6.26,0.4
3120,4,4331,1157,2531.0875,0.01,43,881.68,2.5,0.55
2491,12,3413,938,224.58,0.03,35,108.49,0.5,0.39
2560,6,3505,938,73.62,0.03,11,-23.5,5.35,0.4
2357,6,3238,938,3080.07,0.1,32,1480.15,4.65,0.37
2357,2,3237,938,5459.32,0.03,18,1603.12,24.49,0.52
2490,11,3412,938,7663.74,0,50,-375.33,39.25,0.75
2491,12,3414,938,138.59,0.01,36,62.73,0.5,0.38
2491,3,3415,938,97.06,0.05,19,-7.36,2.99,0.38
2346,13,3220,938,63.52,0.1,14,8.66,0.71,0.52
2357,8,3237,938,1793.42,0.06,37,21.5,19.99,0.45
2346,13,3221,938,1512.25,0.05,44,195.48,8.99,0.56
2561,6,3506,988,186.89,0.02,35,-153.2,7.54,0.38
2559,6,3503,988,377.37,0.04,25,151.4,1.97,0.39
2559,17,3502,988,11022.53,0.06,22,1869.86,16.63,0.59
2559,1,3504,988,1200.7,0.06,47,-37.27,8.79,0.66
2561,3,3506,988,110,0.02,3,-24.43,11.63,0.37
4658,4,6491,1611,2693.514,0.02,49,662.05,3.99,0.59
1884,5,2586,671,2012.14,0.07,49,241.74,14.45,0.57
2248,1,3056,879,241.89,0.02,15,-83.3,10.68,0.58
2248,7,3057,879,83.34,0.01,43,-93.18,2.58,0.82
4596,13,6392,1524,156.2,0.03,38,43,0.7,0.52
4596,9,6392,1524,11.16,0.01,1,-7.25,5.3,0.35
4446,3,6194,1524,44.74,0.04,7,-20.1,5.01,0.39
4446,3,6194,1524,90.78,0.06,21,-71.84,5.41,0.35
1202,8,1659,461,796.08,0.05,39,30.29,4,0.68
2532,11,3467,960,5606.91,0.06,47,-300.85,51.94,0.63
2548,3,3487,960,181.8,0.05,40,-144.74,5.83,0.36
1202,4,3289,960,141.9755,0.09,5,-88.94,0.99,0.35
2532,3,3466,960,327.95,0,28,43.68,5.14,0.36
5480,4,7657,1824,812.498,0,11,128.95,1.25,0.39
5480,4,7658,1824,4657.6515,0.06,37,1242.85,3.9,0.55
5476,4,7650,1824,2832.88,0.01,48,668.96,8.8,0.58
5474,4,7647,1824,2288.642,0.05,32,519.59,2.79,0.58
5476,13,7649,1824,173.47,0.05,39,-4.96,1.93,0.52
5480,15,7656,1824,2193.93,0.09,10,41.83,24.49,NA
5400,17,7540,1816,5793.46,0.01,38,2477.77,13.99,0.38
5400,1,7541,1816,4558.21,0.06,11,993.81,11.37,0.57
5400,4,7541,1816,4361.6985,0.05,26,1069.79,4.2,0.56
5206,12,7276,1742,153.98,0.02,32,71.6,0.5,0.36
5146,2,7192,1742,2531.66,0.02,48,354.74,13.66,0.58
5137,2,7178,1742,126.57,0.03,17,-752.13,49,0.6
5160,5,7211,1742,118.06,0.05,5,2.63,5.08,0.41
5164,8,7216,1742,1444.96,0.09,50,-6.34,4,0.78
5244,8,7323,1742,266.27,0.02,9,-5.7,1.99,0.5
5168,3,7224,1742,60.68,0.09,29,-115.71,4.77,0.4
5190,6,7254,1742,141.96,0.05,19,38.43,1.71,0.4
5168,4,7225,1742,1129.055,0.05,37,337.73,1.1,0.55
5179,4,7236,1742,4091.152,0.05,42,1303.92,2.5,0.55
5237,6,7316,1742,1131.15,0.03,35,433.87,5.76,0.4
5146,4,7192,1742,5382.3105,0,29,1419.05,8.99,0.58
5244,13,7324,1742,38.44,0.01,10,-26.19,3.97,0.56
5164,4,7217,1742,941.6215,0.01,10,-186.67,8.99,0.57
86,2,115,64,1020.61,0.04,47,-209.61,13.99,0.52
46,6,60,33,296.13,0.04,47,119.09,1.02,0.39
46,6,60,33,217,0.01,41,-61.21,4.75,0.36
42,6,55,33,208.28,0.07,19,3.63,5.43,0.36
1205,1,1665,459,8295.29,0.08,48,2267.22,19.99,0.55
86,16,1656,459,592.73,0.02,45,75.01,3.14,0.6
1210,6,1671,459,81.68,0.08,13,-25.22,5.15,0.36
86,6,1655,459,755.6,0.05,22,223.44,7.5,0.38
86,5,1655,459,243.51,0.02,18,-159.86,14.37,0.73
5198,6,7264,1741,1050.16,0.04,26,265.09,13.26,0.36
5225,11,7298,1741,951.31,0.08,31,-1099.46,45.51,0.65
5136,11,7177,1741,7666.04,0.02,50,-1820.84,80.2,0.71
5224,6,7297,1741,283.18,0.03,43,-154.95,7.49,0.37
5221,1,7294,1741,135.38,0.05,17,-71.12,6.5,0.59
606,15,829,214,5403.75,0.08,16,103.83,58.92,0.64
605,8,827,214,3197.45,0.08,46,97.16,4,0.77
620,12,847,214,168.55,0.05,47,71.77,0.5,0.38
615,1,842,214,4538.66,0,40,506.86,8.64,0.78
625,3,853,214,170.42,0.1,36,-98.31,4.97,0.38
607,8,831,214,2323.36,0.08,13,220.39,19.99,0.48
625,13,854,214,294.26,0,48,88.8,0.7,0.6
625,15,853,214,431.29,0.1,3,-164.59,24.49,0.57
606,15,829,214,192.49,0.02,1,-98.3,30,0.62
606,11,830,214,6408.3,0.1,24,539.54,35.67,0.66
615,12,839,214,13.3,0.09,2,-7.86,0.49,0.38
616,2,843,214,3816.59,0.01,17,191.47,68.02,0.58
638,6,871,214,187.28,0.06,42,-94.36,4.79,0.4
620,16,848,214,77.03,0.08,26,-47.75,1.92,0.84
605,16,828,214,78.57,0.02,21,-20.65,1.32,0.83
615,10,840,214,3379.01,0.06,27,-801.09,54.74,0.69
615,6,841,214,687.52,0.08,15,223.76,5.81,0.38
613,3,837,206,671.03,0.07,47,67.86,6.46,0.38
681,7,931,206,67.58,0.09,25,16.8,0.8,0.39
594,4,811,206,5677.609,0.04,47,1680.79,4.2,0.59
658,15,900,206,627.64,0.05,5,-151.46,30,0.64
609,9,833,206,761.23,0,20,107.93,14.72,0.4
626,15,855,206,549.92,0.09,3,-210.97,26.2,0.59
633,3,866,206,3977.97,0.06,33,1733.47,9.07,0.35
623,8,851,206,365.93,0.05,5,-243.02,14.52,0.65
626,6,856,206,182.09,0,26,-28.15,5.19,0.37
4643,13,6468,1600,45.57,0.09,16,2.81,0.7,0.56
4817,5,6713,1600,351.12,0.09,12,202.63,3.92,0.44
4643,15,6467,1600,5482.18,0.06,21,1167.38,24.49,NA
2198,1,2996,829,1610.76,0.1,38,-8.67,16.36,0.55
2272,13,3098,829,177.22,0.06,30,68.96,1,0.38
2210,15,3009,829,301.57,0,8,-77.31,19.19,0.58
4582,6,6376,1560,246.63,0.08,20,31.54,4.86,0.38
4603,11,6402,1560,4324.29,0.09,13,298.83,40.19,0.62
1874,13,2574,661,40.02,0.02,4,-1.28,1.09,0.43
1917,13,2629,661,202.64,0.03,47,28.75,1.17,0.57
1947,3,2665,661,273.42,0,7,10.06,14.72,0.37
1917,3,4134,1107,179.26,0.01,16,36.78,2.99,0.38
1874,3,2574,822,315.02,0.02,50,95.16,1.49,0.39
3694,4,5120,1296,2560.9395,0.06,24,457.79,2.5,0.6
3694,3,5119,1296,27.89,0.08,6,-23.81,5.26,0.38
1947,17,5105,1296,5158.09,0.01,10,969.05,28.14,0.38
3696,15,5123,1296,3575.23,0.04,30,87.88,30,0.69
3197,8,4434,1158,392.77,0.09,10,-146.2,7.12,0.67
3197,11,4435,1158,7332.088,0.06,24,53.79,85.63,0.74
3121,5,4332,1158,726.22,0.01,41,52.47,8.99,0.47
5421,15,7572,1801,4000.35,0.07,26,303.39,30,0.62
5421,17,7573,1801,3356.92,0,26,1555.9,7.11,0.36
5401,8,7542,1801,184.35,0.07,22,11.95,1.99,0.52
5387,15,7523,1801,1270.73,0.08,19,-425.72,30,0.73
5352,5,7477,1801,475.72,0.02,22,-10.4,10.49,0.49
5463,6,7633,1801,189.04,0.03,30,66.28,1.34,0.36
5385,4,7520,1801,194.174,0.03,11,-20.91,0.99,0.57
5387,3,7522,1801,657.94,0.09,49,7.35,7.17,0.38
5352,2,7476,1801,3064.27,0.09,9,294.39,19.99,0.57
5421,8,7571,1801,1272.35,0,12,297.57,7.18,0.4
5352,5,7478,1801,123.91,0.09,15,39.04,0.96,0.43
5401,14,7543,1801,10281.79,0.03,20,3272.9,24.49,0.36
2789,3,3834,1029,14.75,0.07,2,-11.42,7.01,0.37
2789,13,3833,1029,100.6,0.03,46,11.55,1,0.38
2760,6,3786,1029,1004.18,0.08,19,374.19,6.79,0.37
2789,15,3835,1029,11262.04,0.06,31,1660.92,58.92,0.64
2676,13,3665,1029,55.68,0.04,27,0.26,0.7,0.57
2676,8,3664,1029,3333.1,0.1,50,-85.03,4,0.79
2789,1,3833,1029,958.06,0.09,6,-77.09,19.99,0.59
2807,16,3863,1029,174.58,0.08,26,-57.17,4.42,0.58
2807,11,3864,1029,8789.54,0.07,22,-1025.19,110.2,0.67
2738,3,3756,1029,172.42,0.09,25,-71.6,6.05,0.39
2738,4,3757,1029,2033.9225,0.02,19,251.2,2.5,0.6
965,16,1334,338,191.67,0.03,17,6.02,3.37,0.57
944,13,1305,338,80.33,0.09,48,-12.95,0.83,0.57
1019,3,1409,385,112.36,0.08,33,-159.74,6.27,0.4
1019,4,1409,385,481.049,0.09,16,46.51,1.1,0.55
928,15,1283,308,5178.17,0.03,41,531.69,30,0.64
928,5,1284,308,535.24,0.01,32,216.43,3.73,0.46
885,8,1217,308,127.74,0.04,7,-5.57,4,0.37
885,5,1218,308,325.92,0.03,33,-36.47,7.29,0.45
3127,6,4339,1162,113.14,0.06,3,-21.23,5.08,0.38
3159,3,4383,1162,706.91,0.03,34,85.68,8.83,0.37
3127,5,4338,1162,172.04,0.02,3,143.08,11.1,0.64
3170,8,4398,1162,2337.03,0.1,50,-37.19,19.99,0.45
3127,1,4340,1162,1724.82,0.1,32,407.8,5.08,0.59
3137,5,4351,1162,42.3,0.06,2,-25.38,6.15,0.44
3171,13,4402,1162,65.61,0.02,31,-16.63,1.63,0.46
3176,6,4407,1162,49.14,0.05,8,-22.56,6.18,0.4
3171,15,4401,1162,3355.1,0.07,48,-1701.96,59.81,0.6
3170,2,4398,1162,1503.49,0.03,21,408.73,3.5,0.59
3171,8,4402,1162,2864.55,0.06,34,1021.07,5.5,0.44
3159,6,4384,1162,190.06,0.06,31,-61.9,5.35,0.4
3170,8,4399,1162,10.62,0.02,1,-31.2,2.38,0.74
3149,6,4372,1162,180.79,0.05,8,20.09,5.47,0.39
3170,10,4400,1162,29345.27,0.03,34,7497.55,44.55,0.62
3161,6,4387,1162,212.12,0.02,38,-93.78,5.66,0.4
2715,6,3721,1002,134.88,0,24,-122.21,8.16,0.4
2683,12,3674,1002,90.5,0.03,28,24.71,0.99,0.37
2628,8,3595,1002,682.77,0.05,49,165.2,1.99,0.49
2631,4,3599,1002,2322.812,0.1,44,454.38,4.2,0.59
2593,1,3551,1002,153.23,0.08,27,-95.15,4.69,0.68
2631,13,3598,1002,111.48,0.09,31,29.57,0.7,0.44
2817,15,3878,1002,965.46,0.03,10,-71.48,30,0.61
2715,8,3720,1002,3931.17,0.1,42,1174.02,7.18,0.46
2661,6,3644,1015,65.1,0.03,11,13.31,1.46,0.39
2621,10,3586,1015,1187.01,0,8,-203.27,32.18,0.78
2661,5,3645,1015,163.75,0,19,23.61,4.95,0.41
2800,13,3853,1015,85.87,0.01,47,3.13,0.7,0.56
2800,1,3854,1015,8127.32,0.01,42,1141.07,19.99,0.71
2648,3,3622,1015,28.82,0.08,14,-8.36,1.49,0.38
2661,3,3643,1015,323.11,0,14,41.52,8.83,0.37
2748,8,3770,1015,1455.49,0.07,5,-807.59,7.18,0.48
2800,13,3852,1015,93.85,0.08,24,19.42,0.7,0.52
2775,13,3810,1015,47.55,0,18,10.01,1,0.38
2800,6,3851,1015,481.4,0.04,14,150.72,5.09,0.38
2774,9,3809,1015,3191.24,0,38,1620.23,5.01,0.38
3254,15,4514,1214,1160.55,0.05,43,-179.17,14.36,0.6
3377,13,4682,1214,74.17,0.01,43,-13.4,1.29,0.42
3253,4,4513,1214,292.808,0.05,43,-129.69,5.03,0.6
3505,8,4855,1214,1258.97,0.1,41,-112.58,5.5,0.75
3377,17,4681,1214,1035.2,0.08,4,-668.06,28.06,0.56
5389,4,7525,1808,1768.969,0,31,341.1,5.99,0.58
5369,4,7499,1808,822.3495,0.1,8,-360.31,8.8,0.59
5403,3,7546,1808,281.17,0.01,38,-78.37,6.05,0.39
5403,6,7546,1808,194.65,0.05,10,-3.78,9.03,0.37
2877,6,3964,1063,497.52,0.03,39,92.46,5.09,0.38
2877,10,3963,1063,4650.07,0.04,38,-1143.15,60.19,0.71
2915,6,4020,1063,163.36,0.04,24,-65.54,6.6,0.37
2915,11,4022,1063,1135.64,0.02,4,-627.64,66.67,0.61
2964,2,4086,1063,257.2,0.04,47,-2172.14,49,0.6
2964,11,4087,1063,6139.34,0.08,29,-528.65,69.64,0.77
2915,4,4020,1063,5154.009,0.03,33,1184.68,13.99,0.57
2915,7,4021,1063,44.08,0.06,21,-9.09,0.7,0.83
3516,6,4869,1195,1419.83,0.07,46,385.8,8.74,0.4
3327,5,4617,1195,1227.18,0,50,-252.53,15.68,0.62
3271,8,4541,1195,174.55,0.05,4,-114.39,10.25,0.55
3490,3,4832,1195,1163.75,0.05,18,222.17,19.99,0.36
3383,5,4690,1195,7.15,0.03,1,-2.55,2.03,0.51
3224,3,4472,1195,76.6,0.01,16,-48.51,5.41,0.35
3229,17,4479,1195,16172.44,0.03,32,7176.12,28.14,0.38
618,13,845,219,195.49,0.05,34,33.8,1.2,0.55
621,2,849,219,939.39,0.07,20,-122.77,19.99,0.57
3249,12,4506,1213,172.15,0.02,41,86.78,0.5,0.38
2379,15,3267,952,652.33,0.09,6,-227.51,30,0.69
2544,3,3483,952,13.29,0.08,2,-10.33,5.41,0.35
2553,8,3495,952,31.7,0.05,2,-44.39,1.99,0.49
2555,4,3497,952,1124.244,0.03,10,-126.45,7.69,0.58
2407,15,3302,952,6147.24,0.05,40,632.98,30,0.62
2553,4,3495,952,143.9815,0.08,3,-283.23,2.5,0.83
2638,2,3609,991,3568.45,0.09,18,1081.62,0.99,0.55
2663,2,3648,991,319.62,0.08,8,-16.64,7.2,0.6
2576,4,3530,991,1156.6715,0.01,20,88.52,7.69,0.59
2820,1,3882,991,535.54,0.04,16,60.82,5.1,0.6
2663,8,3648,991,263.39,0.08,32,-59.73,2.83,0.77
2820,6,3881,991,155.52,0.05,23,-133.73,9.68,0.36
2663,11,3649,991,7208.8,0.02,26,-633.44,62.74,0.75
2605,6,3566,991,197.15,0,27,-23.34,5.2,0.37
2582,5,3537,991,5340.5,0.01,48,1215.28,13.99,0.69
2419,6,3319,945,192.92,0.09,37,74.58,0.95,0.36
2443,2,3351,945,342.4,0,26,-14.06,6.96,0.5
2525,1,3458,945,1537.5,0.04,21,-531.92,35,0.8
2354,12,3233,945,33.43,0.06,12,8.47,0.5,0.38
2419,1,3319,945,10532.94,0.06,37,406.37,35,0.8
2367,6,3250,945,1357.53,0.05,39,562.92,5.09,0.38
2419,5,3318,945,44.17,0.02,5,23.41,4,0.42
4996,16,6973,1699,68.42,0.05,33,-57.97,2.56,0.55
3289,6,6933,1699,158.78,0.07,23,33.26,2.17,0.38
4996,6,6972,1699,236.89,0.04,36,-86.3,6.22,0.37
4996,15,6972,1699,5526.16,0.03,38,1263.98,24.49,0.57
3451,3,4784,1215,299.66,0.08,30,-18.25,5.75,0.39
3289,3,4563,1215,463.42,0.08,33,14.2,7.17,0.38
3255,16,4515,1215,106.06,0.08,35,-59.74,1.92,0.84
3269,4,4537,1215,63.427,0.07,2,-191.79,5,0.82
4998,3,6975,1695,146.68,0.08,29,-8.33,2.99,0.37
4963,3,6926,1695,3665.41,0.05,30,1236.36,19.99,0.37
4955,4,6915,1695,2443.342,0.01,44,590.32,3.99,0.59
4963,3,6925,1695,538.27,0.02,29,225.2,1.49,0.35
4963,7,6927,1695,20.95,0,14,2.81,0.7,0.38
3643,12,5045,1283,129.49,0.04,41,36.02,0.99,0.37
3643,6,5045,1283,202.95,0.02,29,-50.64,5.9,0.37
3643,4,5046,1283,2753.1925,0.04,26,510.49,4.2,0.59
4987,9,6962,1692,893.29,0.08,39,256.16,6.71,0.35
4977,1,6947,1692,946.27,0.06,28,66.38,8.74,0.61
4961,4,6923,1692,1954.796,0.05,17,98.35,4.2,0.59
4962,17,6924,1692,2312.96,0.09,17,43.03,17.85,0.56
4953,3,6911,1692,10094.43,0.03,24,4451.01,19.99,0.35
4951,15,6908,1692,2415.38,0.08,26,-1131.6,74.35,0.57
4965,6,6930,1692,214.03,0.02,34,-138.92,7.96,0.36
4981,3,6952,1692,1515,0.08,49,219.04,12.62,0.37
3717,6,5155,1299,128.02,0.02,10,-7.9,6.47,0.38
3717,13,5156,1299,526.82,0.06,15,32.34,8.99,0.56
3717,3,5154,1299,676.44,0.07,20,48.76,14.72,0.37
3712,13,5144,1299,1486.72,0,32,294.81,8.99,0.58
3697,8,5124,1299,662.16,0.07,25,185.21,1.99,0.4
3712,16,5144,1299,558.04,0.05,45,40.32,3.14,0.6
